0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.002198,0.907950,0.005758,0.001859,0.295983,0.695895,0.615672,0.120148,0.795824,0.955823,0.202226,0.745174,0.163534,0.060721,0.981685,0.953704,0.966165,0.683794,0.631791,0.935662,0.002193,0.835294,0.001949,0.001842,0.863415,0.698864,0.676580,0.126273,0.478958,0.902622,0.000000,0.000000
0.883516,0.993724,0.902111,0.914498,0.230444,0.649254,0.705224,0.717190,0.074246,0.036145,0.890538,0.638996,0.874060,0.937381,0.346154,0.620370,0.505639,0.496047,0.124748,0.251838,0.967105,0.996078,0.962963,0.977901,0.639024,0.848485,0.769517,0.739308,0.412826,0.352060,0.032258,1.000000
0.498901,0.271967,0.527831,0.533457,0.076110,0.220149,0.121269,0.168207,0.030162,0.343374,0.115028,0.353282,0.167293,0.144213,0.148352,0.198148,0.139098,0.264822,0.120724,0.338235,0.451754,0.378431,0.497076,0.475138,0.190244,0.295455,0.219331,0.405295,0.150301,0.516854,0.000000,0.000000
0.290110,0.169456,0.307102,0.263941,0.913319,0.699627,0.069030,0.186691,0.967517,0.714859,0.571429,0.474903,0.539474,0.521822,0.399267,0.577778,0.086466,0.480237,0.837022,0.481618,0.234649,0.098039,0.245614,0.224678,0.465854,0.407197,0.055762,0.112016,0.707415,0.361423,0.000000,0.000000
0.465934,0.560669,0.500960,0.522305,0.408034,0.242537,0.475746,0.495379,0.229698,0.186747,0.729128,0.527027,0.701128,0.715370,0.439560,0.146296,0.413534,0.401186,0.255533,0.150735,0.690789,0.739216,0.711501,0.731123,0.626829,0.282197,0.559480,0.570265,0.555110,0.310861,0.032258,1.000000
0.487912,0.127615,0.535509,0.526022,0.621565,0.425373,0.518657,0.584104,0.612529,0.244980,0.363636,0.231660,0.402256,0.453510,0.774725,0.312963,0.458647,0.652174,0.561368,0.270221,0.495614,0.154902,0.567251,0.541436,0.695122,0.359848,0.511152,0.604888,0.607214,0.288390,0.000000,0.000000
0.646154,0.571130,0.662188,0.691450,0.232558,0.152985,0.125000,0.216266,0.132251,0.026104,0.103896,0.482625,0.103383,0.197343,0.045788,0.055556,0.092105,0.152174,0.517103,0.051471,0.565789,0.531373,0.592593,0.600368,0.146341,0.126894,0.148699,0.173116,0.358717,0.031835,0.000000,0.000000
0.039560,0.497908,0.046065,0.027881,0.682875,0.932836,0.893657,0.595194,0.939675,0.989960,0.723562,0.891892,0.789474,0.462998,0.871795,0.957407,0.979323,0.962451,0.941650,0.946691,0.043860,0.388235,0.062378,0.027624,0.360976,0.801136,0.817844,0.564155,0.711423,0.893258,0.000000,0.000000
0.993407,0.361925,0.994242,0.994424,0.904863,0.973881,0.986940,0.998152,0.707657,0.447791,0.957328,0.279923,0.953008,0.975332,0.501832,0.862963,0.746241,0.754941,0.722334,0.534926,0.997807,0.396078,0.998051,0.996317,0.804878,0.958333,0.933086,0.993890,0.907816,0.687266,0.032258,1.000000
0.540659,0.525105,0.571977,0.589219,0.128964,0.151119,0.244403,0.245841,0.194896,0.142570,0.504638,0.359073,0.400376,0.555977,0.053114,0.153704,0.244361,0.134387,0.016097,0.240809,0.600877,0.576471,0.610136,0.644567,0.158537,0.240530,0.371747,0.344196,0.158317,0.368914,0.000000,0.000000
0.632967,0.311715,0.660269,0.665428,0.374207,0.313433,0.276119,0.408503,0.190255,0.212851,0.439703,0.137066,0.250000,0.457305,0.386447,0.383333,0.229323,0.294466,0.283702,0.227941,0.587719,0.227451,0.592593,0.598527,0.353659,0.284091,0.260223,0.334012,0.270541,0.164794,0.000000,0.000000
0.923077,0.700837,0.950096,0.929368,0.928118,0.919776,0.960821,0.979667,0.983759,0.755020,0.810761,0.444015,0.808271,0.838710,0.324176,0.583333,0.610902,0.691700,0.847082,0.525735,0.927632,0.831373,0.947368,0.937385,0.860976,0.899621,0.875465,0.985743,0.995992,0.867041,0.032258,1.000000
0.428571,0.529289,0.429942,0.462825,0.143763,0.035448,0.001866,0.016636,0.522042,0.088353,0.641930,0.581081,0.590226,0.629981,0.673993,0.083333,0.001880,0.039526,0.672032,0.461397,0.407895,0.323529,0.407407,0.438306,0.121951,0.028409,0.001859,0.008147,0.202405,0.058052,0.000000,0.000000
0.663736,0.294979,0.717850,0.710037,0.365751,0.533582,0.555970,0.539741,0.225058,0.365462,0.367347,0.001931,0.379699,0.516129,0.322344,0.457407,0.381579,0.292490,0.259557,0.433824,0.679825,0.209804,0.715400,0.729282,0.751220,0.738636,0.663569,0.596741,0.847695,0.818352,0.032258,1.000000
0.657143,0.577406,0.727447,0.700743,0.765328,0.837687,0.856343,0.833641,0.573086,0.556225,0.738404,0.384170,0.780075,0.747628,0.835165,0.801852,0.819549,0.885375,0.239437,0.564338,0.701754,0.425490,0.740741,0.736648,0.829268,0.869318,0.868030,0.902240,0.515030,0.578652,0.032258,1.000000
0.349451,0.223849,0.428023,0.371747,0.978858,0.889925,0.820895,0.781885,0.823666,0.943775,0.515770,0.306950,0.462406,0.531309,0.681319,0.751852,0.671053,0.541502,0.659960,0.816176,0.521930,0.403922,0.602339,0.567219,0.960976,0.931818,0.877323,0.773931,0.933868,0.966292,0.032258,1.000000
0.762637,0.847280,0.815739,0.791822,0.947146,0.820895,0.947761,0.940850,0.921114,0.612450,0.831169,0.693050,0.806391,0.831120,0.761905,0.705556,0.836466,0.521739,0.627767,0.634191,0.791667,0.849020,0.808967,0.825046,0.880488,0.772727,0.890335,0.810591,0.869739,0.629214,0.032258,1.000000
0.773626,0.753138,0.809981,0.804833,0.600423,0.500000,0.611940,0.700555,0.584687,0.128514,0.662338,0.179537,0.639098,0.740038,0.152015,0.214815,0.385338,0.426877,0.040241,0.062500,0.813596,0.725490,0.826511,0.843462,0.836585,0.611742,0.754647,0.853360,0.763527,0.355805,0.032258,1.000000
0.120879,0.274059,0.099808,0.107807,0.520085,0.106343,0.055970,0.027726,0.612529,0.502008,0.170686,0.386100,0.131579,0.094877,0.617216,0.050000,0.120301,0.088933,0.287726,0.354779,0.116228,0.294118,0.095517,0.103131,0.451219,0.090909,0.078067,0.028513,0.388778,0.320225,0.000000,0.000000
0.740659,0.820084,0.792706,0.778810,0.604651,0.822761,0.869403,0.826248,0.893271,0.516064,0.690167,0.442085,0.667293,0.741935,0.362637,0.831481,0.904135,0.818182,0.913481,0.676471,0.734649,0.792157,0.781676,0.769797,0.653659,0.905303,0.964684,0.928717,0.985972,0.805243,0.032258,1.000000
0.914286,0.928870,0.936660,0.918216,0.663848,0.878731,0.830224,0.951941,0.598608,0.381526,0.949907,0.882239,0.949248,0.925996,0.772894,0.888889,0.894737,0.964427,0.951710,0.707721,0.896930,0.894118,0.910331,0.896869,0.441463,0.748106,0.721190,0.912424,0.793587,0.391386,0.032258,1.000000
0.125275,0.579498,0.113244,0.118959,0.813953,0.207090,0.419776,0.443623,0.417633,0.644578,0.593692,0.972973,0.560150,0.440228,0.987179,0.281481,0.336466,0.535573,0.939638,0.577206,0.129386,0.731373,0.126706,0.117864,0.785366,0.138258,0.249071,0.252546,0.553106,0.432584,0.000000,0.000000
0.650549,0.205021,0.698656,0.678439,0.215645,0.623134,0.507463,0.523105,0.607889,0.317269,0.239332,0.040541,0.481203,0.322581,0.089744,0.731481,0.667293,0.551383,0.164990,0.494485,0.600877,0.160784,0.697856,0.618785,0.253659,0.787879,0.678439,0.633401,0.589178,0.610487,0.000000,0.000000
0.575824,0.301255,0.593090,0.611524,0.004228,0.005597,0.042910,0.036969,0.125290,0.052209,0.016698,0.167954,0.003759,0.041746,0.036630,0.003704,0.041353,0.027668,0.269618,0.033088,0.471491,0.231373,0.475634,0.504604,0.009756,0.011364,0.066914,0.061100,0.222445,0.037453,0.000000,0.000000
0.956044,0.625523,0.955854,0.960967,0.581395,0.684702,0.819030,0.935305,0.171694,0.178715,0.864564,0.667954,0.857143,0.874763,0.320513,0.501852,0.607143,0.739130,0.008048,0.235294,0.938596,0.847059,0.941520,0.952118,0.578049,0.704545,0.806691,0.938900,0.108216,0.329588,0.032258,1.000000
0.610989,0.849372,0.650672,0.650558,0.386892,0.479478,0.251866,0.428835,0.341067,0.287149,0.597403,0.513514,0.483083,0.645161,0.206960,0.429630,0.146617,0.318182,0.613682,0.437500,0.572368,0.713726,0.598441,0.615101,0.224390,0.357955,0.187732,0.266802,0.266533,0.282772,0.000000,0.000000
0.800000,0.646443,0.840691,0.821561,0.868922,0.875000,0.871269,0.913124,0.726218,0.479920,0.912802,0.694981,0.917293,0.899431,0.818681,0.909259,0.853383,0.877470,0.426559,0.803309,0.780702,0.478431,0.799220,0.812155,0.660976,0.761364,0.704461,0.690428,0.226453,0.428839,0.032258,1.000000
0.158242,0.468619,0.151631,0.150558,0.704017,0.350746,0.425373,0.421442,0.106729,0.732932,0.606679,0.847490,0.678571,0.504744,0.851648,0.514815,0.364662,0.551383,0.609658,0.384191,0.197368,0.513726,0.239766,0.189687,0.570732,0.316288,0.310409,0.317719,0.098196,0.425094,0.000000,0.000000
0.608791,0.221757,0.621881,0.654275,0.071882,0.016791,0.087687,0.199630,0.271462,0.024096,0.473098,0.335907,0.364662,0.567362,0.238095,0.029630,0.046992,0.140316,0.235412,0.000000,0.607456,0.292157,0.604289,0.653775,0.109756,0.051136,0.085502,0.181263,0.274549,0.005618,0.000000,0.000000
0.832967,0.460251,0.863724,0.858736,0.651163,0.595149,0.751866,0.829945,0.870070,0.383534,0.875696,0.739382,0.875940,0.867173,0.521978,0.375926,0.533835,0.713439,0.736418,0.619485,0.850877,0.641176,0.883041,0.872928,0.624390,0.475379,0.631970,0.743381,0.911824,0.655431,0.032258,1.000000
0.687912,0.587866,0.738964,0.724907,0.915433,0.847015,0.878731,0.853974,0.665893,0.775100,0.857143,0.646718,0.870301,0.819734,0.642857,0.677778,0.830827,0.814229,0.470825,0.700368,0.802632,0.727451,0.836257,0.828729,0.914634,0.827652,0.888476,0.904277,0.743487,0.863296,0.032258,1.000000
0.872527,0.464435,0.886756,0.886617,0.788584,0.722015,0.748134,0.846580,0.649652,0.349398,0.884972,0.555985,0.881579,0.922201,0.518315,0.557407,0.558271,0.764822,0.470825,0.358456,0.951754,0.672549,0.943470,0.963168,0.875610,0.763258,0.752788,0.890020,0.871744,0.595506,0.032258,1.000000
0.041758,0.098326,0.034549,0.039033,0.080338,0.485075,0.486940,0.271719,0.941995,0.847390,0.653061,0.951737,0.595865,0.451613,0.796703,0.835185,0.753759,0.774704,0.969819,0.862132,0.041667,0.150980,0.040936,0.036832,0.080488,0.331439,0.306691,0.132383,0.801603,0.634831,0.000000,0.000000
0.978022,0.933054,0.982726,0.979554,0.543340,0.884328,0.889925,0.942699,0.642691,0.566265,0.968460,0.382239,0.956767,0.979127,0.510989,0.666667,0.772556,0.837945,0.307847,0.472426,0.991228,0.913725,0.986355,0.990792,0.743902,0.856061,0.903346,0.977597,0.695391,0.664794,0.032258,1.000000
0.294506,0.966527,0.295585,0.297398,0.234672,0.255597,0.345149,0.218115,0.245940,0.435743,0.122449,0.841699,0.199248,0.119545,0.650183,0.616667,0.556391,0.369565,0.410463,0.709559,0.265351,0.964706,0.288499,0.274401,0.339024,0.395833,0.405204,0.276986,0.212425,0.565543,0.000000,0.000000
0.167033,0.303347,0.163148,0.157993,0.828753,0.389925,0.250000,0.330869,0.382831,0.594378,0.137291,0.685328,0.118421,0.113852,0.256410,0.112963,0.129699,0.235178,0.394366,0.233456,0.199561,0.580392,0.198830,0.187845,0.580488,0.259470,0.226766,0.297352,0.619238,0.475655,0.000000,0.000000
0.534066,0.309623,0.600768,0.548327,0.737844,0.830224,0.649254,0.643253,0.839907,0.837349,0.330241,0.557915,0.359023,0.413662,0.432234,0.768519,0.703008,0.723320,0.529175,0.744485,0.550439,0.601961,0.610136,0.578269,0.719512,0.890152,0.821561,0.745418,0.893788,0.895131,0.032258,1.000000
0.547253,0.558577,0.602687,0.583643,0.794926,0.652985,0.695895,0.695009,0.324826,0.692771,0.209647,0.374517,0.246241,0.277040,0.283883,0.416667,0.419173,0.411067,0.072435,0.428309,0.635965,0.778431,0.693957,0.670350,0.870732,0.774621,0.782528,0.802444,0.739479,0.893258,0.032258,1.000000
0.769231,0.941423,0.808061,0.810409,0.661734,0.634328,0.656716,0.691312,0.477958,0.554217,0.940631,0.530888,0.930451,0.944972,0.798535,0.537037,0.518797,0.731225,0.599598,0.726103,0.853070,0.911765,0.881092,0.885819,0.865854,0.579545,0.557621,0.708758,0.629259,0.720974,0.032258,1.000000
0.738462,0.223849,0.763916,0.771375,0.513742,0.281716,0.462687,0.578558,0.378190,0.174699,0.155844,0.023166,0.056391,0.360531,0.664835,0.209259,0.464286,0.719368,0.130785,0.343750,0.653509,0.100000,0.658869,0.699816,0.556098,0.223485,0.446097,0.625255,0.124248,0.275281,0.000000,0.000000
0.931868,0.947699,0.940499,0.949814,0.443975,0.611940,0.813433,0.791128,0.081206,0.138554,0.773655,0.552124,0.787594,0.844402,0.236264,0.496296,0.650376,0.505929,0.104628,0.435662,0.910088,0.962745,0.925926,0.930018,0.365854,0.643939,0.788104,0.714868,0.198397,0.606742,0.032258,1.000000
0.514286,0.790795,0.625720,0.546468,0.883721,0.972015,0.914179,0.778189,0.807425,0.949799,0.178108,0.542471,0.404135,0.292220,0.512821,0.940741,0.870301,0.810277,0.551308,0.950368,0.486842,0.841176,0.649123,0.519337,0.897561,0.988636,0.955390,0.918534,0.885772,0.992509,0.032258,1.000000
0.569231,0.761506,0.681382,0.630112,0.784355,0.940298,0.917910,0.815157,0.698376,0.905622,0.877551,0.610039,0.907895,0.812144,0.846154,0.968518,0.928571,0.883399,0.380282,0.889706,0.673246,0.733333,0.721248,0.712707,0.887805,0.969697,0.953532,0.790224,0.523046,0.928839,0.032258,1.000000
0.083516,0.217573,0.063340,0.070632,0.403805,0.085821,0.065299,0.133087,0.814385,0.570281,0.361781,0.698842,0.302632,0.189753,0.967033,0.150000,0.095865,0.403162,0.436620,0.705882,0.074561,0.245098,0.060429,0.064457,0.731707,0.106061,0.072491,0.138493,0.519038,0.554307,0.000000,0.000000
0.173626,0.290795,0.155470,0.167286,0.164905,0.039179,0.082090,0.123845,0.127610,0.469880,0.025974,0.388031,0.011278,0.028463,0.419414,0.035185,0.109023,0.126482,0.579477,0.294118,0.142544,0.211765,0.134503,0.132597,0.131707,0.030303,0.083643,0.085540,0.174349,0.241573,0.000000,0.000000
0.584615,0.286611,0.635317,0.620818,0.608880,0.660448,0.570895,0.548983,0.647332,0.630522,0.551020,0.206564,0.614662,0.618596,0.163004,0.700000,0.693609,0.596838,0.486922,0.533088,0.614035,0.278431,0.670565,0.666667,0.468293,0.742424,0.726766,0.641548,0.655311,0.681648,0.000000,0.000000
0.591209,0.884937,0.669866,0.641264,0.348837,0.708955,0.658582,0.534196,0.593967,0.596386,0.320965,0.501930,0.597744,0.434535,0.622711,0.885185,0.689850,0.557312,0.607646,0.887868,0.578947,0.827451,0.688109,0.620626,0.531707,0.867424,0.780669,0.582485,0.743487,0.865169,0.000000,0.000000
0.448352,0.600418,0.518234,0.488848,0.188161,0.705224,0.660448,0.391867,0.232019,0.638554,0.391466,0.247104,0.740601,0.455408,0.217949,0.959259,0.939850,0.689723,0.261569,0.952206,0.519737,0.509804,0.703704,0.556169,0.329268,0.946970,0.936803,0.625255,0.525050,0.968165,0.000000,0.000000
0.848352,0.589958,0.861804,0.869888,0.372093,0.192164,0.574627,0.659889,0.167053,0.000000,0.499072,0.260618,0.516917,0.675522,0.690476,0.174074,0.492481,0.737154,0.521127,0.090074,0.756579,0.427451,0.775828,0.791897,0.392683,0.176136,0.477695,0.606925,0.302605,0.007491,0.032258,1.000000
0.114286,0.263598,0.109405,0.105948,0.797040,0.636194,0.520522,0.536044,0.426914,0.901606,0.584416,0.733591,0.244361,0.411765,0.902930,0.864815,0.719925,0.766798,0.832998,0.939338,0.120614,0.229412,0.099415,0.108656,0.629268,0.554924,0.425651,0.472505,0.332665,0.814607,0.000000,0.000000
0.320879,0.596234,0.370441,0.319703,0.852008,0.671642,0.580224,0.264325,0.858469,0.819277,0.090909,0.235521,0.015038,0.079696,0.489011,0.527778,0.710526,0.430830,0.114688,0.628676,0.280702,0.421569,0.296296,0.250460,0.629268,0.541667,0.698885,0.340122,0.408818,0.692884,0.000000,0.000000
0.391209,0.054393,0.395393,0.429368,0.317125,0.033582,0.054104,0.114603,0.095128,0.461847,0.411874,0.407336,0.308271,0.392789,0.780220,0.037037,0.062030,0.229249,0.018109,0.527574,0.337719,0.037255,0.329435,0.360958,0.280488,0.020833,0.050186,0.083503,0.012024,0.301498,0.000000,0.000000
0.164835,0.336820,0.176583,0.154275,0.369979,0.638060,0.630597,0.508318,0.111369,0.742972,0.335807,0.677606,0.637218,0.248577,0.783883,0.881481,0.915414,0.859684,0.251509,0.805147,0.192982,0.600000,0.405458,0.202578,0.609756,0.844697,0.834572,0.708758,0.282565,0.795880,0.000000,0.000000
0.123077,0.198745,0.111324,0.109665,0.788584,0.382463,0.037313,0.097967,0.470998,0.648594,0.124304,0.322394,0.077068,0.064516,0.527473,0.061111,0.026316,0.055336,0.247485,0.424632,0.131579,0.192157,0.122807,0.114180,0.534146,0.174242,0.048327,0.099796,0.338677,0.586142,0.000000,0.000000
0.006593,0.866109,0.001919,0.005576,0.000000,0.069030,0.000000,0.000000,0.211137,0.297189,0.612245,0.706564,0.565789,0.288425,0.631868,0.007407,0.000000,0.000000,0.816901,0.408088,0.017544,0.758824,0.013645,0.012891,0.024390,0.032197,0.000000,0.000000,0.545090,0.226592,0.000000,0.000000
0.171429,0.148536,0.147793,0.156134,0.708245,0.180970,0.169776,0.340111,0.185615,0.753012,0.159555,0.866795,0.139098,0.284630,0.978022,0.512963,0.225564,0.788538,0.891348,0.786765,0.122807,0.056863,0.109162,0.116022,0.348780,0.073864,0.068773,0.095723,0.022044,0.299625,0.000000,0.000000
0.643956,0.514644,0.690979,0.685874,0.391120,0.550373,0.485075,0.589649,0.603248,0.275100,0.410019,0.366795,0.449248,0.483871,0.287546,0.511111,0.246241,0.575099,0.257545,0.420956,0.583333,0.552941,0.651072,0.626151,0.497561,0.693182,0.401487,0.678208,0.593186,0.625468,0.000000,0.000000
0.505495,0.269874,0.539347,0.542751,0.477801,0.337687,0.110075,0.201479,0.269142,0.475904,0.152134,0.027027,0.137218,0.214421,0.062271,0.048148,0.075188,0.061265,0.010060,0.095588,0.559211,0.205882,0.584795,0.596685,0.421951,0.287879,0.254647,0.415479,0.486974,0.441948,0.000000,0.000000
0.861538,0.918410,0.909789,0.879182,0.951374,0.901119,0.886194,0.970425,0.276102,0.887550,0.766234,0.988417,0.924812,0.821632,0.686813,0.946296,0.409774,0.879447,0.889336,0.974265,0.771930,0.860784,0.832359,0.808471,0.612195,0.660985,0.518587,0.808554,0.134269,0.745318,0.032258,1.000000
0.336264,0.167364,0.339731,0.358736,0.306554,0.080224,0.147388,0.240296,0.187935,0.214859,0.608534,0.328185,0.593985,0.590133,0.697802,0.077778,0.184211,0.456522,0.879276,0.036765,0.282895,0.058824,0.269006,0.290976,0.148780,0.041667,0.091078,0.118126,0.122244,0.022472,0.000000,0.000000
0.452747,0.092050,0.499040,0.486989,0.209302,0.473881,0.429104,0.399261,0.250580,0.142570,0.100186,0.050193,0.240602,0.161290,0.113553,0.500000,0.543233,0.308300,0.205231,0.360294,0.410088,0.082353,0.506823,0.434622,0.282927,0.636364,0.591078,0.439919,0.430862,0.303371,0.000000,0.000000
0.206593,0.679916,0.191939,0.200743,0.327696,0.263060,0.432836,0.207024,0.109049,0.686747,0.248609,0.405405,0.244361,0.191651,0.827839,0.346296,0.462406,0.156126,0.295775,0.321691,0.254386,0.715686,0.265107,0.261510,0.921951,0.509470,0.626394,0.366599,0.511022,0.691011,0.000000,0.000000
0.046154,0.100418,0.044146,0.037175,0.991543,0.707090,0.272388,0.319778,0.902552,0.953815,0.556586,0.517375,0.522556,0.313093,0.979853,0.605556,0.422932,0.786561,0.961771,0.645221,0.063596,0.103922,0.054581,0.044199,0.968293,0.479167,0.206320,0.287169,0.903808,0.709738,0.000000,0.000000
0.054945,0.951883,0.036468,0.048327,0.156448,0.104478,0.000000,0.000000,0.424594,0.401606,0.782931,0.990348,0.772556,0.574953,0.934066,0.179630,0.000000,0.000000,0.885312,0.516544,0.059211,0.905882,0.044834,0.047882,0.170732,0.054924,0.000000,0.000000,0.234469,0.205993,0.000000,0.000000
0.239560,0.041841,0.241843,0.239777,0.389006,0.354478,0.361940,0.486137,0.257541,0.716867,0.237477,0.054054,0.174812,0.174573,0.472527,0.253704,0.281955,0.193676,0.348089,0.338235,0.260965,0.076471,0.241715,0.243094,0.680488,0.392045,0.433086,0.393075,0.462926,0.674157,0.000000,0.000000
0.558242,0.332636,0.581574,0.594796,0.139535,0.154851,0.208955,0.469501,0.285383,0.242972,0.035250,0.835907,0.090226,0.083491,0.296703,0.240741,0.152256,0.367589,0.396378,0.040441,0.473684,0.494118,0.502924,0.502762,0.163415,0.187500,0.169145,0.321792,0.268537,0.114232,0.000000,0.000000
0.951648,0.826360,0.957774,0.959108,0.710359,0.860075,0.962687,0.959335,0.909513,0.313253,0.961039,0.252896,0.937970,0.969639,0.274725,0.827778,0.971804,0.887352,0.744467,0.808824,0.936404,0.605882,0.931774,0.948435,0.341463,0.721591,0.959108,0.896130,0.709419,0.464419,0.032258,1.000000
0.441758,0.474895,0.504798,0.472119,0.913319,0.710821,0.731343,0.739372,0.863109,0.787149,0.406308,0.312741,0.345865,0.464896,0.534799,0.566667,0.552632,0.586957,0.408451,0.593750,0.543860,0.652941,0.596491,0.581952,0.956098,0.857955,0.851301,0.885947,0.929860,0.943820,0.032258,1.000000
0.219780,0.658996,0.224568,0.208178,0.860465,0.518657,0.397388,0.277264,0.549884,0.849398,0.489796,0.940154,0.411654,0.476281,0.897436,0.394444,0.479323,0.239130,0.446680,0.656250,0.269737,0.850980,0.280702,0.276243,0.834146,0.329545,0.386617,0.199593,0.452906,0.694757,0.000000,0.000000
0.980220,0.751046,0.978887,0.985130,0.236786,0.666045,0.750000,0.885397,0.491879,0.120482,0.862709,0.285714,0.862782,0.912713,0.212454,0.607407,0.541353,0.804348,0.543260,0.612132,0.969298,0.676471,0.966862,0.976059,0.375610,0.778409,0.762082,0.940937,0.879759,0.743446,0.032258,1.000000
0.360440,0.510460,0.410749,0.386617,0.329810,0.585821,0.666045,0.561922,0.146172,0.491968,0.569573,0.743243,0.718045,0.542695,0.873626,0.859259,0.909774,0.907115,0.800805,0.694853,0.313596,0.331373,0.391813,0.316759,0.200000,0.441288,0.509294,0.448065,0.054108,0.262172,0.000000,0.000000
0.112088,0.364017,0.095969,0.100372,0.141649,0.197761,0.470149,0.072089,0.716937,0.574297,0.564007,0.897683,0.625940,0.419355,0.177656,0.714815,0.890977,0.490119,0.776660,0.759191,0.129386,0.437255,0.140351,0.119705,0.063415,0.234848,0.434944,0.067210,0.543086,0.453184,0.000000,0.000000
0.138462,0.184100,0.122841,0.130112,0.338266,0.065299,0.000000,0.000000,0.663573,0.355422,0.502783,0.901544,0.445489,0.400380,0.791209,0.133333,0.000000,0.000000,0.919517,0.005515,0.133772,0.149020,0.118908,0.123389,0.173171,0.043561,0.000000,0.000000,0.410822,0.041199,0.000000,0.000000
0.652747,0.299163,0.715931,0.687732,0.659619,0.787313,0.557836,0.680222,0.322506,0.807229,0.595547,0.276062,0.494361,0.658444,0.091575,0.431481,0.370301,0.440711,0.012072,0.505515,0.616228,0.217647,0.656920,0.661142,0.251220,0.503788,0.410781,0.505092,0.068136,0.647940,0.000000,0.000000
0.239560,0.447699,0.228407,0.241636,0.262156,0.190299,0.277985,0.177449,0.134571,0.281125,0.094620,0.202703,0.107143,0.091082,0.571429,0.392593,0.394737,0.237154,0.637827,0.404412,0.228070,0.413725,0.233918,0.220994,0.536585,0.378788,0.412639,0.368635,0.759519,0.468165,0.000000,0.000000
0.437363,0.192469,0.489443,0.483271,0.501057,0.457090,0.623134,0.497227,0.526682,0.504016,0.365492,0.233591,0.321429,0.419355,0.787546,0.483333,0.577068,0.407115,0.849095,0.558824,0.458333,0.223529,0.530214,0.495396,0.741463,0.526515,0.609665,0.470468,0.927856,0.659176,0.000000,0.000000
0.883516,0.497908,0.911708,0.912639,0.906977,0.863806,0.927239,0.916821,0.475638,0.694779,0.975881,0.538610,0.954887,0.965844,0.454212,0.727778,0.879699,0.841897,0.496982,0.788603,0.947368,0.558824,0.947368,0.955801,0.758537,0.852273,0.918216,0.849287,0.599198,0.835206,0.032258,1.000000
0.531868,0.556485,0.570058,0.570632,0.308668,0.248134,0.078358,0.290203,0.174014,0.188755,0.536178,0.832046,0.505639,0.582543,0.404762,0.159259,0.054511,0.209486,0.581489,0.275735,0.537281,0.662745,0.576998,0.572744,0.229268,0.168561,0.087361,0.187373,0.260521,0.181648,0.000000,0.000000
0.338462,0.462343,0.362764,0.353160,0.255814,0.294776,0.205224,0.212569,0.234339,0.405622,0.011132,0.314672,0.005639,0.018975,0.032967,0.142593,0.161654,0.090909,0.082495,0.027574,0.296053,0.633333,0.302144,0.302026,0.309756,0.428030,0.442379,0.391039,0.611222,0.260300,0.000000,0.000000
0.208791,0.372385,0.193858,0.206320,0.355180,0.147388,0.220149,0.256932,0.232019,0.321285,0.126160,0.787645,0.133459,0.117647,0.298535,0.127778,0.159774,0.110672,0.128773,0.082721,0.258772,0.945098,0.288499,0.265193,0.714634,0.303030,0.405204,0.413442,0.603206,0.430712,0.000000,0.000000
0.217582,0.349372,0.216891,0.204461,0.847780,0.526119,0.138060,0.192237,0.287703,0.698795,0.397032,0.888031,0.362782,0.381404,0.560440,0.398148,0.156015,0.405138,0.706237,0.566176,0.230263,0.594118,0.231969,0.228361,0.648780,0.367424,0.146840,0.224033,0.312625,0.531835,0.000000,0.000000
0.213187,0.006276,0.209213,0.217472,0.494715,0.277985,0.289179,0.345656,0.320186,0.441767,0.024119,0.019305,0.041353,0.039848,0.448718,0.340741,0.240602,0.160079,0.130785,0.237132,0.236842,0.033333,0.259259,0.241252,0.824390,0.562500,0.468401,0.425662,0.635271,0.642322,0.000000,0.000000
0.263736,0.106695,0.238004,0.265799,0.090909,0.067164,0.154851,0.375231,0.837587,0.441767,0.803340,0.610039,0.781955,0.679317,0.736264,0.303704,0.240602,0.881423,0.873239,0.191176,0.300439,0.119608,0.284600,0.292818,0.136585,0.083333,0.124535,0.370672,0.693387,0.127341,0.000000,0.000000
0.727473,0.255230,0.773512,0.747212,0.655391,0.802239,0.516791,0.628466,0.744780,0.706827,0.072356,0.032819,0.125940,0.151803,0.153846,0.425926,0.349624,0.579051,0.523139,0.597426,0.629386,0.145098,0.682261,0.662983,0.382927,0.607955,0.470260,0.594705,0.721443,0.707865,0.000000,0.000000
0.520879,0.767782,0.598848,0.566914,0.949260,0.722015,0.766791,0.698706,0.545244,0.811245,0.838590,0.936293,0.889098,0.764706,0.967033,0.753704,0.796992,0.920949,0.820926,0.711397,0.598684,0.900000,0.672515,0.616943,0.939024,0.708333,0.743494,0.753564,0.689379,0.775281,0.032258,1.000000
0.690110,0.671548,0.748560,0.756506,0.873150,0.848881,0.800373,0.798521,0.819026,0.805221,0.994434,0.579151,0.986842,0.988615,0.754579,0.824074,0.770677,0.926877,0.585513,0.860294,0.861842,0.637255,0.900585,0.911602,0.787805,0.835227,0.793680,0.906314,0.623246,0.885768,0.032258,1.000000
0.191209,0.050209,0.203455,0.178439,0.966173,0.636194,0.565298,0.634011,0.774942,0.833333,0.328386,0.403475,0.317669,0.180266,0.553114,0.409259,0.404135,0.559289,0.633803,0.604779,0.241228,0.225490,0.286550,0.200737,0.868293,0.573864,0.485130,0.613035,0.827655,0.754682,0.000000,0.000000
